oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YDL179W	YDR146C	transcription factor-target up	tu
YDL181W	YKL109W	transcription factor-target up	tu
YDL181W	YOR358W	transcription factor-target up	tu
YDL182W	YCR084C	transcription factor-target up	tu
YDL182W	YDR392W	transcription factor-target up	tu
YDL182W	YEL009C	transcription factor-target up	tu
YDL184C	YNL216W	transcription factor-target up	tu
YDL186W	YBR049C	transcription factor-target up	tu
YDL186W	YDR310C	transcription factor-target up	tu
YDL186W	YNL216W	transcription factor-target up	tu
YDL188C	YBR049C	transcription factor-target up	tu
YDL188C	YDR310C	transcription factor-target up	tu
YDL188C	YNL216W	transcription factor-target up	tu
YDL190C	YKL112W	transcription factor-target up	tu
YDL191W	YDR146C	transcription factor-target up	tu
YDL191W	YER111C	transcription factor-target up	tu
YDL191W	YNL216W	transcription factor-target up	tu
YDL191W	YPR104C	transcription factor-target up	tu
YDL192W	YNL216W	transcription factor-target up	tu
YDL193W	YDR207C	transcription factor-target up	tu
YDL193W	YKL112W	transcription factor-target up	tu
YDL194W	YGL035C	transcription factor-target up	tu
YDL198C	YEL009C	transcription factor-target up	tu
YDL201W	YER111C	transcription factor-target up	tu
YDL204W	YDR423C	transcription factor-target up	tu
YDL208W	YBR049C	transcription factor-target up	tu
YDL208W	YKL112W	transcription factor-target up	tu
YDL209C	YBR049C	transcription factor-target up	tu
YDL209C	YKL112W	transcription factor-target up	tu
YDL210W	YDR207C	transcription factor-target up	tu
YDL210W	YNL309W	transcription factor-target up	tu
YDL212W	YBR049C	transcription factor-target up	tu
YDL213C	YBR049C	transcription factor-target up	tu
YDL215C	YDR392W	transcription factor-target up	tu
YDL215C	YPL254W	transcription factor-target up	tu
YDL222C	YBR083W	transcription factor-target up	tu
YDL222C	YHR084W	transcription factor-target up	tu
YDL223C	YDR146C	transcription factor-target up	tu
YDL223C	YGL013C	transcription factor-target up	tu
YDL224C	YIR018W	transcription factor-target up	tu
YDL225W	YBR049C	transcription factor-target up	tu
YDL225W	YDL106C	transcription factor-target up	tu
YDL225W	YDR146C	transcription factor-target up	tu
YDL226C	YBR049C	transcription factor-target up	tu
YDL226C	YDL106C	transcription factor-target up	tu
YDL226C	YDR146C	transcription factor-target up	tu
YDL227C	YDR146C	transcription factor-target up	tu
YDL227C	YER111C	transcription factor-target up	tu
YDL227C	YLR182W	transcription factor-target up	tu
YDL229W	YKL112W	transcription factor-target up	tu
YDL229W	YLR176C	transcription factor-target up	tu
YDL229W	YNL216W	transcription factor-target up	tu
YDL233W	YDR259C	transcription factor-target up	tu
YDL239C	YDR423C	transcription factor-target up	tu
YDL247W	YKL032C	transcription factor-target up	tu
YDR003W	YBR049C	transcription factor-target up	tu
YDR003W	YIL131C	transcription factor-target up	tu
YDR008C	YPL248C	transcription factor-target up	tu
YDR009W	YML051W	transcription factor-target up	tu
YDR009W	YPL248C	transcription factor-target up	tu
YDR010C	YML007W	transcription factor-target up	tu
YDR011W	YGL013C	transcription factor-target up	tu
YDR011W	YML007W	transcription factor-target up	tu
YDR012W	YNL314W	transcription factor-target up	tu
YDR016C	YIL131C	transcription factor-target up	tu
YDR018C	YIR018W	transcription factor-target up	tu
YDR019C	YKR099W	transcription factor-target up	tu
YDR019C	YML051W	transcription factor-target up	tu
YDR023W	YDL106C	transcription factor-target up	tu
YDR023W	YJR060W	transcription factor-target up	tu
YDR024W	YNL216W	transcription factor-target up	tu
YDR024W	YPR104C	transcription factor-target up	tu
YDR025W	YNL216W	transcription factor-target up	tu
YDR025W	YPR104C	transcription factor-target up	tu
YDR026C	YDL040C	transcription factor-target down	td
YDR026C	YJL196C	transcription factor-target down	td
YDR026C	YKR023W	transcription factor-target down	td
YDR026C	YMR186W	transcription factor-target down	td
YDR026C	YPL075W	transcription factor-target down	td
YDR026C	YPR055W	transcription factor-target down	td
YDR027C	YKL112W	transcription factor-target up	tu
YDR030C	YBL021C	transcription factor-target up	tu
YDR030C	YER040W	transcription factor-target up	tu
YDR031W	YBL021C	transcription factor-target up	tu
YDR031W	YER040W	transcription factor-target up	tu
YDR032C	YBR049C	transcription factor-target up	tu
YDR032C	YMR037C	transcription factor-target up	tu
YDR033W	YNL068C	transcription factor-target up	tu
YDR033W	YOR372C	transcription factor-target up	tu
YDR034W-B	YCR084C	transcription factor-target up	tu
YDR035W	YDR207C	transcription factor-target up	tu
YDR035W	YEL009C	transcription factor-target up	tu
YDR036C	YBR049C	transcription factor-target up	tu
YDR036C	YNL216W	transcription factor-target up	tu
YDR041W	YCR084C	transcription factor-target up	tu
YDR042C	YDR043C	transcription factor-target up	tu
YDR042C	YDR310C	transcription factor-target up	tu
YDR042C	YLR451W	transcription factor-target up	tu
YDR042C	YNL199C	transcription factor-target up	tu
YDR042C	YOL089C	transcription factor-target up	tu
YDR042C	YOR028C	transcription factor-target up	tu
YDR042C	YOR032C	transcription factor-target up	tu
YDR042C	YOR038C	transcription factor-target up	tu
YDR042C	YOR113W	transcription factor-target up	tu
YDR042C	YPL038W	transcription factor-target up	tu
YDR042C	YPR065W	transcription factor-target up	tu
YDR043C	YAL017W	transcription factor-target down	td
YDR043C	YAL018C	transcription factor-target down	td
YDR043C	YAL022C	transcription factor-target down	td
YDR043C	YBL029W	transcription factor-target down	td
YDR043C	YBR112C	transcription factor-target up	tu
YDR043C	YDR042C	transcription factor-target down	td
YDR043C	YDR043C	transcription factor-target down	td
YDR043C	YDR043C	transcription factor-target up	tu
YDR043C	YDR077W	transcription factor-target down	td
YDR043C	YDR133C	transcription factor-target down	td
YDR043C	YDR134C	transcription factor-target down	td
YDR043C	YDR259C	transcription factor-target down	td
YDR043C	YDR441C	transcription factor-target down	td
YDR043C	YDR442W	transcription factor-target down	td
YDR043C	YDR535C	transcription factor-target down	td
YDR043C	YDR536W	transcription factor-target down	td
YDR043C	YEL040W	transcription factor-target down	td
YDR043C	YEL069C	transcription factor-target down	td
YDR043C	YEL070W	transcription factor-target down	td
YDR043C	YER001W	transcription factor-target down	td
YDR043C	YER011W	transcription factor-target down	td
YDR043C	YER045C	transcription factor-target down	td
YDR043C	YFL014W	transcription factor-target down	td
YDR043C	YFR016C	transcription factor-target down	td
YDR043C	YFR017C	transcription factor-target down	td
YDR043C	YHL021C	transcription factor-target down	td
YDR043C	YHR138C	transcription factor-target down	td
YDR043C	YHR206W	transcription factor-target up	tu
YDR043C	YIL019W	transcription factor-target down	td
YDR043C	YIL020C	transcription factor-target down	td
YDR043C	YIL097W	transcription factor-target down	td
YDR043C	YIL098C	transcription factor-target down	td
YDR043C	YIL099W	transcription factor-target down	td
YDR043C	YIL119C	transcription factor-target down	td
YDR043C	YIR013C	transcription factor-target down	td
YDR043C	YIR014W	transcription factor-target down	td
YDR043C	YIR020C	transcription factor-target down	td
YDR043C	YJL196C	transcription factor-target down	td
YDR043C	YJL216C	transcription factor-target down	td
YDR043C	YLR012C	transcription factor-target down	td
YDR043C	YLR013W	transcription factor-target down	td
YDR043C	YLR454W	transcription factor-target down	td
YDR043C	YMR017W	transcription factor-target down	td
YDR043C	YMR135C	transcription factor-target down	td
YDR043C	YMR136W	transcription factor-target down	td
YDR043C	YMR319C	transcription factor-target down	td
YDR043C	YNL065W	transcription factor-target down	td
YDR043C	YNL111C	transcription factor-target down	td
YDR043C	YNL264C	transcription factor-target down	td
YDR043C	YNR060W	transcription factor-target down	td
YDR043C	YOL156W	transcription factor-target down	td
YDR043C	YOL157C	transcription factor-target down	td
YDR043C	YOR049C	transcription factor-target down	td
YDR043C	YOR138C	transcription factor-target down	td
YDR043C	YOR140W	transcription factor-target down	td
YDR043C	YOR226C	transcription factor-target down	td
YDR043C	YOR273C	transcription factor-target down	td
YDR043C	YPL034W	transcription factor-target down	td
YDR043C	YPL251W	transcription factor-target down	td
YDR043C	YPL253C	transcription factor-target down	td
YDR043C	YPR013C	transcription factor-target down	td
YDR043C	YPR138C	transcription factor-target down	td
YDR044W	YDR392W	transcription factor-target up	tu
YDR044W	YDR463W	transcription factor-target up	tu
YDR044W	YPR065W	transcription factor-target up	tu
YDR046C	YDR463W	transcription factor-target up	tu
YDR046C	YPL254W	transcription factor-target up	tu
YDR047W	YDR463W	transcription factor-target up	tu
YDR050C	YBR049C	transcription factor-target up	tu
YDR050C	YNL216W	transcription factor-target up	tu
YDR050C	YOL108C	transcription factor-target up	tu
YDR050C	YPL075W	transcription factor-target up	tu
YDR052C	YGL192W	transcription factor-target up	tu
YDR055W	YBR083W	transcription factor-target up	tu
YDR055W	YDR146C	transcription factor-target up	tu
YDR055W	YDR207C	transcription factor-target up	tu
YDR055W	YHR084W	transcription factor-target up	tu
YDR055W	YJR060W	transcription factor-target up	tu
YDR055W	YKL185W	transcription factor-target up	tu
YDR058C	YMR021C	transcription factor-target up	tu
YDR060W	YBR049C	transcription factor-target up	tu
YDR061W	YDR259C	transcription factor-target up	tu
YDR064W	YNL216W	transcription factor-target up	tu
YDR065W	YIR023W	transcription factor-target up	tu
YDR067C	YIL036W	transcription factor-target up	tu
YDR068W	YNL314W	transcription factor-target up	tu
YDR072C	YDR207C	transcription factor-target up	tu
YDR073W	YBR049C	transcription factor-target up	tu
YDR077W	YDR043C	transcription factor-target up	tu
YDR077W	YDR146C	transcription factor-target up	tu
YDR077W	YDR259C	transcription factor-target up	tu
YDR077W	YGL162W	transcription factor-target up	tu
YDR077W	YMR070W	transcription factor-target up	tu
YDR077W	YNL167C	transcription factor-target up	tu
YDR077W	YOR028C	transcription factor-target up	tu
YDR077W	YPL089C	transcription factor-target up	tu
YDR077W	YPL177C	transcription factor-target up	tu
YDR077W	YPL254W	transcription factor-target up	tu
YDR077W	YPR065W	transcription factor-target up	tu
YDR084C	YHR124W	transcription factor-target up	tu
YDR084C	YKL032C	transcription factor-target up	tu
YDR084C	YML099C	transcription factor-target up	tu
YDR085C	YBR112C	transcription factor-target up	tu
YDR086C	YKL032C	transcription factor-target up	tu
YDR086C	YLR176C	transcription factor-target up	tu
YDR088C	YML051W	transcription factor-target up	tu
YDR090C	YPL248C	transcription factor-target up	tu
YDR091C	YBR049C	transcription factor-target up	tu
YDR095C	YNL216W	transcription factor-target up	tu
YDR096W	YGL073W	transcription factor-target up	tu
YDR097C	YDL056W	transcription factor-target up	tu
YDR099W	YDR259C	transcription factor-target up	tu
YDR099W	YMR037C	transcription factor-target up	tu
YDR100W	YNL216W	transcription factor-target up	tu
YDR102C	YHR006W	transcription factor-target up	tu
YDR102C	YOR038C	transcription factor-target up	tu
YDR103W	YHR006W	transcription factor-target up	tu
YDR103W	YOR038C	transcription factor-target up	tu
YDR113C	YDL056W	transcription factor-target up	tu
YDR113C	YLR182W	transcription factor-target up	tu
YDR113C	YNL068C	transcription factor-target up	tu
YDR115W	YDL056W	transcription factor-target up	tu
YDR115W	YJR060W	transcription factor-target up	tu
YDR115W	YLR182W	transcription factor-target up	tu
YDR115W	YNL068C	transcription factor-target up	tu
YDR115W	YOR344C	transcription factor-target up	tu
YDR123C	YDR146C	transcription factor-target down	td
YDR123C	YDR147W	transcription factor-target down	td
YDR123C	YDR278C	transcription factor-target down	td
YDR123C	YDR392W	transcription factor-target up	tu
YDR123C	YDR497C	transcription factor-target down	td
YDR123C	YER021W	transcription factor-target down	td
YDR123C	YGR238C	transcription factor-target down	td
YDR123C	YJR050W	transcription factor-target down	td
YDR123C	YKL182W	transcription factor-target down	td
YDR123C	YLR085C	transcription factor-target down	td
YDR123C	YLR168C	transcription factor-target down	td
YDR123C	YOR317W	transcription factor-target down	td
YDR123C	YPL231W	transcription factor-target down	td
YDR126W	YDR146C	transcription factor-target up	tu
YDR127W	YEL009C	transcription factor-target up	tu
YDR129C	YOL108C	transcription factor-target up	tu
YDR130C	YKL112W	transcription factor-target up	tu
YDR132C	YDR423C	transcription factor-target up	tu
YDR133C	YDR043C	transcription factor-target up	tu
YDR133C	YLR182W	transcription factor-target up	tu
YDR134C	YDR043C	transcription factor-target up	tu
YDR134C	YNL216W	transcription factor-target up	tu
YDR135C	YML007W	transcription factor-target up	tu
YDR143C	YBR049C	transcription factor-target up	tu
YDR144C	YLR182W	transcription factor-target up	tu
YDR145W	YLR182W	transcription factor-target up	tu
YDR146C	YAL017W	transcription factor-target down	td
YDR146C	YAL018C	transcription factor-target down	td
YDR146C	YAL022C	transcription factor-target down	td
YDR146C	YBL108W	transcription factor-target down	td
YDR146C	YBR070C	transcription factor-target down	td
YDR146C	YBR158W	transcription factor-target down	td
YDR146C	YBR196C	transcription factor-target down	td
YDR146C	YDL035C	transcription factor-target down	td
YDR146C	YDL055C	transcription factor-target down	td
YDR146C	YDL127W	transcription factor-target down	td
YDR146C	YDL131W	transcription factor-target down	td
YDR146C	YDL136W	transcription factor-target down	td
YDR146C	YDL173W	transcription factor-target down	td
YDR146C	YDL174C	transcription factor-target down	td
YDR146C	YDL179W	transcription factor-target down	td
YDR146C	YDL191W	transcription factor-target down	td
YDR146C	YDL223C	transcription factor-target down	td
YDR146C	YDL225W	transcription factor-target down	td
YDR146C	YDL226C	transcription factor-target down	td
YDR146C	YDL227C	transcription factor-target down	td
YDR146C	YDR055W	transcription factor-target down	td
YDR146C	YDR077W	transcription factor-target down	td
YDR146C	YDR123C	transcription factor-target up	tu
YDR146C	YDR126W	transcription factor-target down	td
YDR146C	YDR543C	transcription factor-target down	td
YDR146C	YER078C	transcription factor-target down	td
YDR146C	YER079W	transcription factor-target down	td
YDR146C	YER189W	transcription factor-target down	td
YDR146C	YFL013W-A	transcription factor-target down	td
YDR146C	YFL021W	transcription factor-target down	td
YDR146C	YFL022C	transcription factor-target down	td
YDR146C	YFR017C	transcription factor-target down	td
YDR146C	YFR032C-A	transcription factor-target down	td
YDR146C	YGL108C	transcription factor-target down	td
YDR146C	YGL139W	transcription factor-target down	td
YDR146C	YGL140C	transcription factor-target down	td
YDR146C	YGL227W	transcription factor-target down	td
YDR146C	YGR041W	transcription factor-target down	td
YDR146C	YGR086C	transcription factor-target down	td
YDR146C	YGR189C	transcription factor-target down	td
YDR146C	YGR209C	transcription factor-target down	td
YDR146C	YGR254W	transcription factor-target down	td
YDR146C	YHR053C	transcription factor-target down	td
YDR146C	YHR123W	transcription factor-target down	td
YDR146C	YHR138C	transcription factor-target down	td
YDR146C	YIL050W	transcription factor-target down	td
YDR146C	YIL051C	transcription factor-target down	td
YDR146C	YIL128W	transcription factor-target down	td
YDR146C	YIL129C	transcription factor-target down	td
YDR146C	YIR004W	transcription factor-target down	td
YDR146C	YJL078C	transcription factor-target down	td
YDR146C	YJL080C	transcription factor-target down	td
YDR146C	YJL159W	transcription factor-target down	td
YDR146C	YJL160C	transcription factor-target down	td
YDR146C	YJR044C	transcription factor-target down	td
YDR146C	YKL163W	transcription factor-target down	td
YDR146C	YKL164C	transcription factor-target down	td
YDR146C	YKL185W	transcription factor-target down	td
YDR146C	YKL186C	transcription factor-target down	td
YDR146C	YLR012C	transcription factor-target down	td
YDR146C	YLR013W	transcription factor-target down	td
YDR146C	YLR041W	transcription factor-target down	td
YDR146C	YLR049C	transcription factor-target down	td
YDR146C	YLR078C	transcription factor-target down	td
YDR146C	YLR079W	transcription factor-target down	td
YDR146C	YLR194C	transcription factor-target down	td
YDR146C	YLR207W	transcription factor-target down	td
YDR146C	YLR438C-A	transcription factor-target down	td
YDR146C	YLR439W	transcription factor-target down	td
YDR146C	YML111W	transcription factor-target down	td
YDR146C	YML125C	transcription factor-target down	td
YDR146C	YML131W	transcription factor-target down	td
YDR146C	YMR043W	transcription factor-target up	tu
YDR146C	YMR165C	transcription factor-target down	td
YDR146C	YMR251W-A	transcription factor-target down	td
YDR146C	YMR261C	transcription factor-target down	td
YDR146C	YMR262W	transcription factor-target down	td
YDR146C	YNL016W	transcription factor-target down	td
YDR146C	YNL068C	transcription factor-target up	tu
YDR146C	YNL192W	transcription factor-target down	td
YDR146C	YNL238W	transcription factor-target down	td
YDR146C	YNL241C	transcription factor-target down	td
YDR146C	YNL271C	transcription factor-target down	td
YDR146C	YNL327W	transcription factor-target down	td
YDR146C	YNL328C	transcription factor-target down	td
YDR146C	YOL108C	transcription factor-target up	tu
YDR146C	YOR138C	transcription factor-target down	td
YDR146C	YOR140W	transcription factor-target down	td
YDR146C	YOR142W	transcription factor-target down	td
YDR146C	YOR264W	transcription factor-target down	td
YDR146C	YOR293W	transcription factor-target down	td
YDR146C	YOR372C	transcription factor-target up	tu
YDR146C	YPL050C	transcription factor-target down	td
YDR146C	YPL056C	transcription factor-target down	td
YDR146C	YPL092W	transcription factor-target down	td
YDR146C	YPL157W	transcription factor-target down	td
YDR146C	YPL158C	transcription factor-target down	td
YDR146C	YPR183W	transcription factor-target down	td
YDR147W	YBR049C	transcription factor-target up	tu
YDR147W	YDR123C	transcription factor-target up	tu
YDR147W	YMR043W	transcription factor-target up	tu
YDR147W	YNL068C	transcription factor-target up	tu
YDR147W	YOL108C	transcription factor-target up	tu
YDR147W	YOR372C	transcription factor-target up	tu
YDR148C	YIL131C	transcription factor-target up	tu
YDR148C	YMR043W	transcription factor-target up	tu
YDR148C	YNL068C	transcription factor-target up	tu
YDR148C	YOR372C	transcription factor-target up	tu
YDR150W	YMR043W	transcription factor-target up	tu
YDR150W	YNL068C	transcription factor-target up	tu
YDR150W	YOR372C	transcription factor-target up	tu
YDR151C	YBR049C	transcription factor-target up	tu
YDR151C	YDR392W	transcription factor-target up	tu
YDR151C	YGL071W	transcription factor-target up	tu
YDR152W	YBR049C	transcription factor-target up	tu
YDR152W	YGL071W	transcription factor-target up	tu
YDR154C	YER169W	transcription factor-target up	tu
YDR154C	YGL073W	transcription factor-target up	tu
YDR154C	YHR206W	transcription factor-target up	tu
YDR154C	YLR131C	transcription factor-target up	tu
YDR155C	YBR049C	transcription factor-target up	tu
YDR155C	YGL073W	transcription factor-target up	tu
YDR155C	YHR206W	transcription factor-target up	tu
YDR155C	YLR131C	transcription factor-target up	tu
YDR155C	YNL216W	transcription factor-target up	tu
YDR156W	YBR049C	transcription factor-target up	tu
YDR156W	YER169W	transcription factor-target up	tu
YDR156W	YGL073W	transcription factor-target up	tu
YDR156W	YHR206W	transcription factor-target up	tu
YDR156W	YLR131C	transcription factor-target up	tu
YDR157W	YBR049C	transcription factor-target up	tu
YDR158W	YBR049C	transcription factor-target up	tu
YDR158W	YGL073W	transcription factor-target up	tu
YDR160W	YDR463W	transcription factor-target up	tu
YDR160W	YOR344C	transcription factor-target up	tu
YDR164C	YFR034C	transcription factor-target up	tu
YDR165W	YFR034C	transcription factor-target up	tu
YDR165W	YKL112W	transcription factor-target up	tu
YDR166C	YJL206C	transcription factor-target up	tu
YDR167W	YJL206C	transcription factor-target up	tu
YDR168W	YKL112W	transcription factor-target up	tu
YDR170C	YFL021W	transcription factor-target up	tu
YDR170W-A	YBR049C	transcription factor-target up	tu
YDR171W	YDL170W	transcription factor-target up	tu
YDR171W	YDR463W	transcription factor-target up	tu
YDR171W	YGL073W	transcription factor-target up	tu
YDR173C	YBR049C	transcription factor-target up	tu
YDR174W	YBR049C	transcription factor-target up	tu
YDR174W	YJR127C	transcription factor-target up	tu
YDR179C	YBR240C	transcription factor-target up	tu
YDR179C	YDR463W	transcription factor-target up	tu
YDR179C	YGL254W	transcription factor-target up	tu
YDR179C	YIL131C	transcription factor-target up	tu
YDR179C	YMR043W	transcription factor-target up	tu
YDR179W-A	YIL131C	transcription factor-target up	tu
YDR180W	YDR207C	transcription factor-target up	tu
YDR184C	YMR037C	transcription factor-target up	tu
YDR186C	YLR176C	transcription factor-target up	tu
YDR186C	YNL216W	transcription factor-target up	tu
YDR188W	YNL216W	transcription factor-target up	tu
YDR188W	YPL248C	transcription factor-target up	tu
YDR189W	YOR372C	transcription factor-target up	tu
YDR190C	YMR043W	transcription factor-target up	tu
YDR194C	YKL112W	transcription factor-target up	tu
YDR195W	YKL112W	transcription factor-target up	tu
YDR207C	YAL005C	transcription factor-target down	td
YDR207C	YAL051W	transcription factor-target up	tu
YDR207C	YAL054C	transcription factor-target down	td
YDR207C	YAR035W	transcription factor-target down	td
YDR207C	YBL015W	transcription factor-target down	td
YDR207C	YBL064C	transcription factor-target down	td
YDR207C	YBL077W	transcription factor-target down	td
YDR207C	YBL078C	transcription factor-target down	td
YDR207C	YBR062C	transcription factor-target down	td
YDR207C	YBR082C	transcription factor-target down	td
YDR207C	YBR114W	transcription factor-target down	td
YDR207C	YBR136W	transcription factor-target down	td
YDR207C	YBR184W	transcription factor-target down	td
YDR207C	YBR186W	transcription factor-target down	td
YDR207C	YBR197C	transcription factor-target down	td
YDR207C	YBR230C	transcription factor-target down	td
YDR207C	YBR256C	transcription factor-target down	td
YDR207C	YBR283C	transcription factor-target down	td
YDR207C	YBR284W	transcription factor-target down	td
YDR207C	YCL025C	transcription factor-target down	td
YDR207C	YCL057W	transcription factor-target down	td
YDR207C	YCL063W	transcription factor-target down	td
YDR207C	YCL064C	transcription factor-target down	td
YDR207C	YCR005C	transcription factor-target down	td
YDR207C	YCR010C	transcription factor-target down	td
YDR207C	YCR061W	transcription factor-target down	td
YDR207C	YDL087C	transcription factor-target down	td
YDR207C	YDL193W	transcription factor-target down	td
YDR207C	YDL210W	transcription factor-target down	td
YDR207C	YDR035W	transcription factor-target down	td
YDR207C	YDR055W	transcription factor-target down	td
YDR207C	YDR072C	transcription factor-target down	td
YDR207C	YDR180W	transcription factor-target down	td
YDR207C	YDR273W	transcription factor-target down	td
YDR207C	YER044C-A	transcription factor-target down	td
YDR207C	YER130C	transcription factor-target down	td
YDR207C	YER179W	transcription factor-target down	td
YDR207C	YFL014W	transcription factor-target down	td
YDR207C	YFL021W	transcription factor-target down	td
YDR207C	YFL061W	transcription factor-target down	td
YDR207C	YFR017C	transcription factor-target down	td
YDR207C	YFR031C-A	transcription factor-target down	td
YDR207C	YGL033W	transcription factor-target down	td
YDR207C	YGL036W	transcription factor-target down	td
YDR207C	YGL062W	transcription factor-target down	td
YDR207C	YGL104C	transcription factor-target down	td
YDR207C	YGL183C	transcription factor-target down	td
YDR207C	YGL184C	transcription factor-target down	td
YDR207C	YGL205W	transcription factor-target down	td
YDR207C	YGL206C	transcription factor-target down	td
YDR207C	YGR067C	transcription factor-target down	td
YDR207C	YGR131W	transcription factor-target down	td
YDR207C	YGR194C	transcription factor-target down	td
YDR207C	YGR264C	transcription factor-target down	td
YDR207C	YGR270W	transcription factor-target down	td
YDR207C	YGR280C	transcription factor-target down	td
YDR207C	YHL024W	transcription factor-target down	td
YDR207C	YHL030W	transcription factor-target down	td
YDR207C	YHL031C	transcription factor-target down	td
YDR207C	YHR014W	transcription factor-target down	td
YDR207C	YHR064C	transcription factor-target down	td
YDR207C	YHR079C-A	transcription factor-target down	td
YDR207C	YHR098C	transcription factor-target down	td
YDR207C	YHR137W	transcription factor-target down	td
YDR207C	YHR153C	transcription factor-target down	td
YDR207C	YHR157W	transcription factor-target down	td
YDR207C	YHR189W	transcription factor-target down	td
YDR207C	YHR202W	transcription factor-target down	td
YDR207C	YIL005W	transcription factor-target down	td
YDR207C	YIL031W	transcription factor-target down	td
YDR207C	YIL033C	transcription factor-target down	td
YDR207C	YIL047C	transcription factor-target down	td
YDR207C	YIL053W	transcription factor-target down	td
YDR207C	YIL072W	transcription factor-target down	td
YDR207C	YIL073C	transcription factor-target down	td
YDR207C	YIL075C	transcription factor-target down	td
YDR207C	YIL089W	transcription factor-target down	td
YDR207C	YIL090W	transcription factor-target down	td
YDR207C	YIL091C	transcription factor-target down	td
YDR207C	YIL101C	transcription factor-target down	td
YDR207C	YIL123W	transcription factor-target down	td
YDR207C	YIL127C	transcription factor-target down	td
YDR207C	YIL134W	transcription factor-target down	td
YDR207C	YIL144W	transcription factor-target down	td
YDR207C	YIL145C	transcription factor-target down	td
YDR207C	YIL155C	transcription factor-target down	td
YDR207C	YIR013C	transcription factor-target down	td
YDR207C	YIR014W	transcription factor-target down	td
YDR207C	YIR016W	transcription factor-target down	td
YDR207C	YIR017C	transcription factor-target down	td
YDR207C	YIR018W	transcription factor-target down	td
YDR207C	YIR032C	transcription factor-target down	td
YDR207C	YIR033W	transcription factor-target down	td
YDR207C	YJL045W	transcription factor-target down	td
YDR207C	YJL051W	transcription factor-target down	td
YDR207C	YJL089W	transcription factor-target down	td
YDR207C	YJL102W	transcription factor-target down	td
YDR207C	YJL103C	transcription factor-target down	td
YDR207C	YJL106W	transcription factor-target down	td
YDR207C	YJL153C	transcription factor-target down	td
YDR207C	YJR006W	transcription factor-target down	td
YDR207C	YJR094W-A	transcription factor-target down	td
YDR207C	YJR095W	transcription factor-target down	td
YDR207C	YJR115W	transcription factor-target down	td
YDR207C	YJR137C	transcription factor-target down	td
YDR207C	YKL015W	transcription factor-target down	td
YDR207C	YKL073W	transcription factor-target down	td
YDR207C	YKL085W	transcription factor-target down	td
YDR207C	YKL112W	transcription factor-target up	tu
YDR207C	YKR009C	transcription factor-target down	td
YDR207C	YKR053C	transcription factor-target down	td
YDR207C	YKR093W	transcription factor-target down	td
YDR207C	YKR094C	transcription factor-target down	td
YDR207C	YLL029W	transcription factor-target down	td
YDR207C	YLL030C	transcription factor-target down	td
YDR207C	YLL031C	transcription factor-target down	td
YDR207C	YLL039C	transcription factor-target down	td
YDR207C	YLL046C	transcription factor-target down	td
YDR207C	YLR024C	transcription factor-target down	td
YDR207C	YLR094C	transcription factor-target down	td
YDR207C	YLR095C	transcription factor-target down	td
YDR207C	YLR096W	transcription factor-target down	td
YDR207C	YLR114C	transcription factor-target down	td
YDR207C	YLR131C	transcription factor-target down	td
YDR207C	YLR152C	transcription factor-target down	td
YDR207C	YLR259C	transcription factor-target down	td
YDR207C	YLR263W	transcription factor-target down	td
YDR207C	YLR297W	transcription factor-target down	td
YDR207C	YLR315W	transcription factor-target down	td
YDR207C	YLR329W	transcription factor-target down	td
YDR207C	YLR394W	transcription factor-target down	td
YDR207C	YLR413W	transcription factor-target down	td
YDR207C	YLR414C	transcription factor-target down	td
YDR207C	YLR438W	transcription factor-target down	td
YDR207C	YLR460C	transcription factor-target down	td
YDR207C	YML042W	transcription factor-target down	td
YDR207C	YML043C	transcription factor-target down	td
YDR207C	YML058W	transcription factor-target down	td
YDR207C	YML089C	transcription factor-target down	td
YDR207C	YML091C	transcription factor-target down	td
YDR207C	YML100W	transcription factor-target down	td
YDR207C	YML101C	transcription factor-target down	td
YDR207C	YMR011W	transcription factor-target down	td
YDR207C	YMR018W	transcription factor-target down	td
YDR207C	YMR040W	transcription factor-target down	td
YDR207C	YMR056C	transcription factor-target down	td
YDR207C	YMR069W	transcription factor-target down	td
YDR207C	YMR101C	transcription factor-target down	td
YDR207C	YMR133W	transcription factor-target down	td
YDR207C	YMR147W	transcription factor-target down	td
YDR207C	YMR148W	transcription factor-target down	td
YDR207C	YMR170C	transcription factor-target down	td
YDR207C	YMR195W	transcription factor-target down	td
YDR207C	YMR207C	transcription factor-target down	td
YDR207C	YMR266W	transcription factor-target down	td
YDR207C	YMR280C	transcription factor-target down	td
YDR207C	YMR281W	transcription factor-target down	td
YDR207C	YMR291W	transcription factor-target down	td
YDR207C	YMR297W	transcription factor-target down	td
YDR207C	YMR306W	transcription factor-target down	td
YDR207C	YNL012W	transcription factor-target down	td
YDR207C	YNL096C	transcription factor-target down	td
YDR207C	YNL149C	transcription factor-target down	td
YDR207C	YNL155W	transcription factor-target down	td
YDR207C	YNL191W	transcription factor-target down	td
YDR207C	YNL194C	transcription factor-target down	td
YDR207C	YNL196C	transcription factor-target down	td
YDR207C	YNL210W	transcription factor-target down	td
YDR207C	YNL217W	transcription factor-target down	td
YDR207C	YNL270C	transcription factor-target down	td
YDR207C	YNL271C	transcription factor-target down	td
YDR207C	YNL304W	transcription factor-target down	td
YDR207C	YNL305C	transcription factor-target down	td
